"# The PX4_Firmware is root"

Requirement ID,Requirement Specification,Rule,Parent Feature,Children Features,Source of Requirement
"PX4-modules-1.1","The MODULES_AIRSHIP_ATT_CONTROL may select USER_AIRSHIP_ATT_CONTROL","R3","MODULES_AIRSHIP_ATT_CONTROL","USER_AIRSHIP_ATT_CONTROL",""
"PX4-modules-2","The PX4_Modules may select MODULES_AIRSPEED_SELECTOR","R3","PX4_Modules","MODULES_AIRSPEED_SELECTOR",""
"PX4-modules-2.1","The MODULES_AIRSPEED_SELECTOR may select USER_AIRSPEED_SELECTOR","R3","MODULES_AIRSPEED_SELECTOR","USER_AIRSPEED_SELECTOR",""
"PX4-modules-3","The PX4_Modules may select MODULES_ATTITUDE_ESTIMATOR_Q","R3","PX4_Modules","MODULES_ATTITUDE_ESTIMATOR_Q",""
"PX4-modules-3.1","The MODULES_ATTITUDE_ESTIMATOR_Q may select USER_ATTITUDE_ESTIMATOR_Q","R3","MODULES_ATTITUDE_ESTIMATOR_Q","USER_ATTITUDE_ESTIMATOR_Q",""
"PX4-modules-4","The PX4_Modules may select MODULES_BATTERY_STATUS","R3","PX4_Modules","MODULES_BATTERY_STATUS",""
"PX4-modules-4.1","The MODULES_BATTERY_STATUS may select USER_BATTERY_STATUS","R3","MODULES_BATTERY_STATUS","USER_BATTERY_STATUS",""
"PX4-modules-5","The PX4_Modules may select MODULES_CAMERA_FEEDBACK","R3","PX4_Modules","MODULES_CAMERA_FEEDBACK",""
"PX4-modules-5.1","The MODULES_CAMERA_FEEDBACK may select USER_CAMERA_FEEDBACK","R3","MODULES_CAMERA_FEEDBACK","USER_CAMERA_FEEDBACK",""
"PX4-modules-6","The PX4_Modules may select MODULES_COMMANDER","R3","PX4_Modules","MODULES_COMMANDER",""
"PX4-modules-6.1","The MODULES_COMMANDER may select USER_COMMANDER","R3","MODULES_COMMANDER","USER_COMMANDER",""
"PX4-modules-7","The PX4_Modules may select MODULES_CONTROL_ALLOCATOR","R3","PX4_Modules","MODULES_CONTROL_ALLOCATOR",""
"PX4-modules-7.1","The MODULES_CONTROL_ALLOCATOR may select USER_CONTROL_ALLOCATOR","R3","MODULES_CONTROL_ALLOCATOR","USER_CONTROL_ALLOCATOR",""
"PX4-modules-8","The PX4_Modules may select MODULES_DATAMAN","R3","PX4_Modules","MODULES_DATAMAN",""
"PX4-modules-8.1","The MODULES_DATAMAN may select USER_DATAMAN","R3","MODULES_DATAMAN","USER_DATAMAN",""
"PX4-modules-9","The PX4_Modules may select MODULES_EKF2","R3","PX4_Modules","MODULES_EKF2",""
"PX4-modules-9.1","The MODULES_EKF2 may select EKF2_MULTI_INSTANCE","R3","MODULES_EKF2","EKF2_MULTI_INSTANCE",""
"PX4-modules-9.2","The MODULES_EKF2 may select EKF2_AIRSPEED","R3","MODULES_EKF2","EKF2_AIRSPEED",""
"PX4-modules-9.3","The MODULES_EKF2 may select EKF2_AUX_GLOBAL_POSITION","R3","MODULES_EKF2","EKF2_AUX_GLOBAL_POSITION",""
"PX4-modules-9.4","The MODULES_EKF2 may select EKF2_AUXVEL","R3","MODULES_EKF2","EKF2_AUXVEL",""
"PX4-modules-9.5","The MODULES_EKF2 may select EKF2_BAROMETER","R3","MODULES_EKF2","EKF2_BAROMETER",""
"PX4-modules-9.5.1","The EKF2_BAROMETER may select EKF2_BARO_COMPENSATION","R3","EKF2_BAROMETER","EKF2_BARO_COMPENSATION",""
"PX4-modules-9.6","The MODULES_EKF2 may select EKF2_DRAG_FUSION","R3","MODULES_EKF2","EKF2_DRAG_FUSION",""
"PX4-modules-9.7","The MODULES_EKF2 may select EKF2_EXTERNAL_VISION","R3","MODULES_EKF2","EKF2_EXTERNAL_VISION",""
"PX4-modules-9.8","The MODULES_EKF2 may select EKF2_GNSS","R3","MODULES_EKF2","EKF2_GNSS",""
"PX4-modules-9.8.1","The EKF2_GNSS may select EKF2_GNSS_YAW","R3","EKF2_GNSS","EKF2_GNSS_YAW",""
"PX4-modules-9.9","The MODULES_EKF2 may select EKF2_GRAVITY_FUSION","R3","MODULES_EKF2","EKF2_GRAVITY_FUSION",""
"PX4-modules-9.10","The MODULES_EKF2 may select EKF2_MAGNETOMETER","R3","MODULES_EKF2","EKF2_MAGNETOMETER",""
"PX4-modules-9.11","The MODULES_EKF2 may select EKF2_OPTICAL_FLOW","R3","MODULES_EKF2","EKF2_OPTICAL_FLOW",""
"PX4-modules-9.12","The MODULES_EKF2 may select EKF2_RANGE_FINDER","R3","MODULES_EKF2","EKF2_RANGE_FINDER",""
"PX4-modules-9.13","The MODULES_EKF2 may select EKF2_SIDESLIP","R3","MODULES_EKF2","EKF2_SIDESLIP",""
"PX4-modules-9.14","The MODULES_EKF2 may select EKF2_TERRAIN","R3","MODULES_EKF2","EKF2_TERRAIN",""
"PX4-modules-9.15","The MODULES_EKF2 may select EKF2_WIND","R3","MODULES_EKF2","EKF2_WIND",""
"PX4-modules-9.16","The MODULES_EKF2 may select USER_EKF2","R3","MODULES_EKF2","USER_EKF2",""
"PX4-modules-10","The PX4_Modules may select MODULES_ESC_BATTERY","R3","PX4_Modules","MODULES_ESC_BATTERY",""
"PX4-modules-10.1","The MODULES_ESC_BATTERY may select USER_ESC_BATTERY","R3","MODULES_ESC_BATTERY","USER_ESC_BATTERY",""
"PX4-modules-11","The PX4_Modules may select MODULES_EVENTS","R3","PX4_Modules","MODULES_EVENTS",""
"PX4-modules-11.1","The MODULES_EVENTS may select USER_EVENTS","R3","MODULES_EVENTS","USER_EVENTS",""
"PX4-modules-12","The PX4_Modules may select MODULES_FLIGHT_MODE_MANAGER","R3","PX4_Modules","MODULES_FLIGHT_MODE_MANAGER",""
"PX4-modules-12.1","The MODULES_FLIGHT_MODE_MANAGER may select USER_FLIGHT_MODE_MANAGER","R3","MODULES_FLIGHT_MODE_MANAGER","USER_FLIGHT_MODE_MANAGER",""
"PX4-modules-13","The PX4_Modules may select MODULES_FW_ATT_CONTROL","R3","PX4_Modules","MODULES_FW_ATT_CONTROL",""
"PX4-modules-13.1","The MODULES_FW_ATT_CONTROL may select USER_FW_ATT_CONTROL","R3","MODULES_FW_ATT_CONTROL","USER_FW_ATT_CONTROL",""
"PX4-modules-14","The PX4_Modules may select MODULES_FW_AUTOTUNE_ATTITUDE_CONTROL","R3","PX4_Modules","MODULES_FW_AUTOTUNE_ATTITUDE_CONTROL",""
"PX4-modules-15","The PX4_Modules may select MODULES_FW_POS_CONTROL","R3","PX4_Modules","MODULES_FW_POS_CONTROL",""
"PX4-modules-15.1","The MODULES_FW_POS_CONTROL may select USER_FW_POS_CONTROL","R3","MODULES_FW_POS_CONTROL","USER_FW_POS_CONTROL",""
"PX4-modules-15.2","The MODULES_FW_POS_CONTROL may select FIGURE_OF_EIGHT","R3","MODULES_FW_POS_CONTROL","FIGURE_OF_EIGHT",""
"PX4-modules-16","The PX4_Modules may select MODULES_FW_RATE_CONTROL","R3","PX4_Modules","MODULES_FW_RATE_CONTROL",""
"PX4-modules-16.1","The MODULES_FW_RATE_CONTROL may select USER_FW_RATE_CONTROL","R3","MODULES_FW_RATE_CONTROL","USER_FW_RATE_CONTROL",""
"PX4-modules-17","The PX4_Modules may select MODULES_GIMBAL","R3","PX4_Modules","MODULES_GIMBAL",""
"PX4-modules-17.1","The MODULES_GIMBAL may select USER_GIMBAL","R3","MODULES_GIMBAL","USER_GIMBAL",""
"PX4-modules-18","The PX4_Modules may select MODULES_GYRO_CALIBRATION","R3","PX4_Modules","MODULES_GYRO_CALIBRATION",""
"PX4-modules-18.1","The MODULES_GYRO_CALIBRATION may select USER_GYRO_CALIBRATION","R3","MODULES_GYRO_CALIBRATION","USER_GYRO_CALIBRATION",""
"PX4-modules-19","The PX4_Modules may select MODULES_GYRO_FFT","R3","PX4_Modules","MODULES_GYRO_FFT",""
"PX4-modules-19.1","The MODULES_GYRO_FFT may select USER_GYRO_FFT","R3","MODULES_GYRO_FFT","USER_GYRO_FFT",""
"PX4-modules-20","The PX4_Modules may select MODULES_LAND_DETECTOR","R3","PX4_Modules","MODULES_LAND_DETECTOR",""
"PX4-modules-20.1","The MODULES_LAND_DETECTOR may select USER_LAND_DETECTOR","R3","MODULES_LAND_DETECTOR","USER_LAND_DETECTOR",""
"PX4-modules-21","The PX4_Modules may select MODULES_LANDING_TARGET_ESTIMATOR","R3","PX4_Modules","MODULES_LANDING_TARGET_ESTIMATOR",""
"PX4-modules-21.1","The MODULES_LANDING_TARGET_ESTIMATOR may select USER_LANDING_TARGET_ESTIMATOR","R3","MODULES_LANDING_TARGET_ESTIMATOR","USER_LANDING_TARGET_ESTIMATOR",""
"PX4-modules-22","The PX4_Modules may select MODULES_LOAD_MON","R3","PX4_Modules","MODULES_LOAD_MON",""
"PX4-modules-23","The PX4_Modules may select MODULES_LOCAL_POSITION_ESTIMATOR","R3","PX4_Modules","MODULES_LOCAL_POSITION_ESTIMATOR",""
"PX4-modules-23.1","The MODULES_LOCAL_POSITION_ESTIMATOR may select USER_LOCAL_POSITION_ESTIMATOR","R3","MODULES_LOCAL_POSITION_ESTIMATOR","USER_LOCAL_POSITION_ESTIMATOR",""
"PX4-modules-24","The PX4_Modules may select MODULES_LOGGER","R3","PX4_Modules","MODULES_LOGGER",""
"PX4-modules-24.1","The MODULES_LOGGER may select USER_LOGGER","R3","MODULES_LOGGER","USER_LOGGER",""
"PX4-modules-25","The PX4_Modules may select MODULES_MAG_BIAS_ESTIMATOR","R3","PX4_Modules","MODULES_MAG_BIAS_ESTIMATOR",""
"PX4-modules-26","The PX4_Modules may select MODULES_MANUAL_CONTROL","R3","PX4_Modules","MODULES_MANUAL_CONTROL",""
"PX4-modules-27","The PX4_Modules may select MODULES_MAVLINK","R3","PX4_Modules","MODULES_MAVLINK",""
"PX4-modules-27.1","The MODULES_MAVLINK may select MAVLINK_DIALECT","R3","MODULES_MAVLINK","MAVLINK_DIALECT",""
"PX4-modules-27.1.1","The MAVLINK_DIALECT shall select one and only one of MAVLINK_DIALECT_eq_common or MAVLINK_DIALECT_eq_development","R4","MAVLINK_DIALECT","MAVLINK_DIALECT_eq_common, MAVLINK_DIALECT_eq_development",""
"PX4-modules-27.2","The MODULES_MAVLINK may select MAVLINK_UAVCAN_PARAMETERS","R3","MODULES_MAVLINK","MAVLINK_UAVCAN_PARAMETERS",""
"PX4-modules-27.3","The MODULES_MAVLINK may select USER_MAVLINK","R3","MODULES_MAVLINK","USER_MAVLINK",""
"PX4-modules-28","The PX4_Modules may select MODULES_MC_ATT_CONTROL","R3","PX4_Modules","MODULES_MC_ATT_CONTROL",""
"PX4-modules-28.1","The MODULES_MC_ATT_CONTROL may select USER_MC_ATT_CONTROL","R3","MODULES_MC_ATT_CONTROL","USER_MC_ATT_CONTROL",""
"PX4-modules-29","The PX4_Modules may select MODULES_MC_AUTOTUNE_ATTITUDE_CONTROL","R3","PX4_Modules","MODULES_MC_AUTOTUNE_ATTITUDE_CONTROL",""
"PX4-modules-30","The PX4_Modules may select MODULES_MC_HOVER_THRUST_ESTIMATOR","R3","PX4_Modules","MODULES_MC_HOVER_THRUST_ESTIMATOR",""
"PX4-modules-30.1","The MODULES_MC_HOVER_THRUST_ESTIMATOR may select USER_MC_HOVER_THRUST_ESTIMATOR","R3","MODULES_MC_HOVER_THRUST_ESTIMATOR","USER_MC_HOVER_THRUST_ESTIMATOR",""
"PX4-modules-31","The PX4_Modules may select MODULES_MC_POS_CONTROL","R3","PX4_Modules","MODULES_MC_POS_CONTROL",""
"PX4-modules-31.1","The MODULES_MC_POS_CONTROL may select USER_MC_POS_CONTROL","R3","MODULES_MC_POS_CONTROL","USER_MC_POS_CONTROL",""
"PX4-modules-32","The PX4_Modules may select MODULES_MC_RATE_CONTROL","R3","PX4_Modules","MODULES_MC_RATE_CONTROL",""
"PX4-modules-32.1","The MODULES_MC_RATE_CONTROL may select USER_MC_RATE_CONTROL","R3","MODULES_MC_RATE_CONTROL","USER_MC_RATE_CONTROL",""
"PX4-modules-33","The PX4_Modules may select MUORB","R3","PX4_Modules","MUORB",""
"PX4-modules-33.1","The MUORB may select MODULES_MUORB_APPS","R3","MUORB","MODULES_MUORB_APPS",""
"PX4-modules-33.2","The MUORB may select MODULES_MUORB_SLPI","R3","MUORB","MODULES_MUORB_SLPI",""
"PX4-modules-34","The PX4_Modules may select MODULES_NAVIGATOR","R3","PX4_Modules","MODULES_NAVIGATOR",""
"PX4-modules-34.1","The MODULES_NAVIGATOR may select USER_NAVIGATOR","R3","MODULES_NAVIGATOR","USER_NAVIGATOR",""
"PX4-modules-34.2","The MODULES_NAVIGATOR may select MODE_NAVIGATOR_VTOL_TAKEOFF","R3","MODULES_NAVIGATOR","MODE_NAVIGATOR_VTOL_TAKEOFF",""
"PX4-modules-35","The PX4_Modules may select MODULES_PAYLOAD_DELIVERER","R3","PX4_Modules","MODULES_PAYLOAD_DELIVERER",""
"PX4-modules-36","The PX4_Modules may select MODULES_PX4IOFIRMWARE","R3","PX4_Modules","MODULES_PX4IOFIRMWARE",""
"PX4-modules-37","The PX4_Modules may select MODULES_RC_UPDATE","R3","PX4_Modules","MODULES_RC_UPDATE",""
"PX4-modules-37.1","The MODULES_RC_UPDATE may select USER_RC_UPDATE","R3","MODULES_RC_UPDATE","USER_RC_UPDATE",""
"PX4-modules-38","The PX4_Modules may select MODULES_REPLAY","R3","PX4_Modules","MODULES_REPLAY",""
"PX4-modules-39","The PX4_Modules may select MODULES_ROVER_POS_CONTROL","R3","PX4_Modules","MODULES_ROVER_POS_CONTROL",""
"PX4-modules-39.1","The MODULES_ROVER_POS_CONTROL may select USER_ROVER_POS_CONTROL","R3","MODULES_ROVER_POS_CONTROL","USER_ROVER_POS_CONTROL",""
"PX4-modules-40","The PX4_Modules may select MODULES_SENSORS","R3","PX4_Modules","MODULES_SENSORS",""
"PX4-modules-40.1","The MODULES_SENSORS may select USER_SENSORS","R3","MODULES_SENSORS","USER_SENSORS",""
"PX4-modules-40.2","The MODULES_SENSORS may select SENSORS_VEHICLE_AIRSPEED","R3","MODULES_SENSORS","SENSORS_VEHICLE_AIRSPEED",""
"PX4-modules-40.3","The MODULES_SENSORS may select SENSORS_VEHICLE_AIR_DATA","R3","MODULES_SENSORS","SENSORS_VEHICLE_AIR_DATA",""
"PX4-modules-40.4","The MODULES_SENSORS may select SENSORS_VEHICLE_ANGULAR_VELOCITY","R3","MODULES_SENSORS","SENSORS_VEHICLE_ANGULAR_VELOCITY",""
"PX4-modules-40.5","The MODULES_SENSORS may select SENSORS_VEHICLE_ACCELERATION","R3","MODULES_SENSORS","SENSORS_VEHICLE_ACCELERATION",""
"PX4-modules-40.6","The MODULES_SENSORS may select SENSORS_VEHICLE_GPS_POSITION","R3","MODULES_SENSORS","SENSORS_VEHICLE_GPS_POSITION",""
"PX4-modules-40.7","The MODULES_SENSORS may select SENSORS_VEHICLE_MAGNETOMETER","R3","MODULES_SENSORS","SENSORS_VEHICLE_MAGNETOMETER",""
"PX4-modules-40.8","The MODULES_SENSORS may select SENSORS_VEHICLE_OPTICAL_FLOW","R3","MODULES_SENSORS","SENSORS_VEHICLE_OPTICAL_FLOW",""
"PX4-modules-41","The PX4_Modules may select Simulation","R3","PX4_Modules","Simulation",""
"PX4-modules-41.1","The Simulation may select COMMON_SIMULATION","R3","Simulation","COMMON_SIMULATION",""
"PX4-modules-41.2","The Simulation may select MODULES_SIMULATION_BATTERY_SIMULATOR","R3","Simulation","MODULES_SIMULATION_BATTERY_SIMULATOR",""
"PX4-modules-41.3","The Simulation may select MODULES_SIMULATION_GZ_BRIDGE","R3","Simulation","MODULES_SIMULATION_GZ_BRIDGE",""
"PX4-modules-41.4","The Simulation may select MODULES_SIMULATION_PWM_OUT_SIM","R3","Simulation","MODULES_SIMULATION_PWM_OUT_SIM",""
"PX4-modules-41.5","The Simulation may select MODULES_SIMULATION_SENSOR_AIRSPEED_SIM","R3","Simulation","MODULES_SIMULATION_SENSOR_AIRSPEED_SIM",""
"PX4-modules-41.6","The Simulation may select MODULES_SIMULATION_SENSOR_BARO_SIM","R3","Simulation","MODULES_SIMULATION_SENSOR_BARO_SIM",""
"PX4-modules-41.7","The Simulation may select MODULES_SIMULATION_SENSOR_GPS_SIM","R3","Simulation","MODULES_SIMULATION_SENSOR_GPS_SIM",""
"PX4-modules-41.8","The Simulation may select MODULES_SIMULATION_SENSOR_MAG_SIM","R3","Simulation","MODULES_SIMULATION_SENSOR_MAG_SIM",""
"PX4-modules-41.9","The Simulation may select MODULES_SIMULATION_SIMULATOR_MAVLINK","R3","Simulation","MODULES_SIMULATION_SIMULATOR_MAVLINK",""
"PX4-modules-41.10","The Simulation may select MODULES_SIMULATION_SIMULATOR_SIH","R3","Simulation","MODULES_SIMULATION_SIMULATOR_SIH",""
"PX4-modules-41.10.1","The MODULES_SIMULATION_SIMULATOR_SIH may select USER_SIH","R3","MODULES_SIMULATION_SIMULATOR_SIH","USER_SIH",""
"PX4-modules-42","The PX4_Modules may select MODULES_TEMPERATURE_COMPENSATION","R3","PX4_Modules","MODULES_TEMPERATURE_COMPENSATION",""
"PX4-modules-42.1","The MODULES_TEMPERATURE_COMPENSATION may select USER_TEMPERATURE_COMPENSATION","R3","MODULES_TEMPERATURE_COMPENSATION","USER_TEMPERATURE_COMPENSATION",""
"PX4-modules-43","The PX4_Modules may select MODULES_UUV_ATT_CONTROL","R3","PX4_Modules","MODULES_UUV_ATT_CONTROL",""
"PX4-modules-43.1","The MODULES_UUV_ATT_CONTROL may select USER_UUV_ATT_CONTROL","R3","MODULES_UUV_ATT_CONTROL","USER_UUV_ATT_CONTROL",""
"PX4-modules-44","The PX4_Modules may select MODULES_UUV_POS_CONTROL","R3","PX4_Modules","MODULES_UUV_POS_CONTROL",""
"PX4-modules-44.1","The MODULES_UUV_POS_CONTROL may select USER_UUV_POS_CONTROL","R3","MODULES_UUV_POS_CONTROL","USER_UUV_POS_CONTROL",""
"PX4-modules-45","The PX4_Modules may select MODULES_UXRCE_DDS_CLIENT","R3","PX4_Modules","MODULES_UXRCE_DDS_CLIENT",""
"PX4-modules-46","The PX4_Modules may select MODULES_VTOL_ATT_CONTROL","R3","PX4_Modules","MODULES_VTOL_ATT_CONTROL",""
"PX4-modules-46.1","The MODULES_VTOL_ATT_CONTROL may select USER_VTOL_ATT_CONTROL","R3","MODULES_VTOL_ATT_CONTROL","USER_VTOL_ATT_CONTROL",""
"PX4-modules-47","The PX4_Modules may select MODULES_ZENOH","R3","PX4_Modules","MODULES_ZENOH",""
"PX4-modules-47.1","The MODULES_ZENOH shall select ZENOH_CONFIG_PATH","R2","MODULES_ZENOH","ZENOH_CONFIG_PATH",""
"PX4-modules-47.1.1","The ZENOH_CONFIG_PATH shall select one and only one of ZENOH_CONFIG_PATH_eq_dot_zenoh or ZENOH_CONFIG_PATH_eq__fs_microsd_zenoh","R4","ZENOH_CONFIG_PATH","ZENOH_CONFIG_PATH_eq_dot_zenoh, ZENOH_CONFIG_PATH_eq__fs_microsd_zenoh",""
"PX4-modules-47.2","The MODULES_ZENOH may select ZENOH_SERIAL","R3","MODULES_ZENOH","ZENOH_SERIAL",""
"PX4-modules-47.3","The MODULES_ZENOH shall select ZENOH_DEBUG","R2","MODULES_ZENOH","ZENOH_DEBUG",""
"PX4-modules-47.3.1","The ZENOH_DEBUG shall select one and only one of ZENOH_DEBUG_eq_0, ZENOH_DEBUG_eq_1, ZENOH_DEBUG_eq_2 or ZENOH_DEBUG_eq_3","R4","ZENOH_DEBUG","ZENOH_DEBUG_eq_0, ZENOH_DEBUG_eq_1, ZENOH_DEBUG_eq_2, ZENOH_DEBUG_eq_3",""
"PX4-modules-47.4","The MODULES_ZENOH shall select ZENOH_PUBSUB_SELECTION","R2","MODULES_ZENOH","ZENOH_PUBSUB_SELECTION",""
"PX4-modules-47.4.1","The ZENOH_PUBSUB_SELECTION shall select one and only one of ZENOH_PUBSUB_MINIMAL. ZENOH_PUBSUB_ALL or ZENOH_PUBSUB_CUSTOM","R4","ZENOH_PUBSUB_SELECTION","ZENOH_PUBSUB_MINIMAL, ZENOH_PUBSUB_ALL, ZENOH_PUBSUB_CUSTOM",""
"PX4-modules-47.5","The MODULES_ZENOH may select ZENOH_PUBSUB","R3","MODULES_ZENOH","ZENOH_PUBSUB",""
"PX4-modules-47.5.1","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ACTION_REQUEST","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ACTION_REQUEST",""
"PX4-modules-47.5.2","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ACTUATOR_ARMED","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ACTUATOR_ARMED",""
"PX4-modules-47.5.3","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ACTUATOR_CONTROLS_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ACTUATOR_CONTROLS_STATUS",""
"PX4-modules-47.5.4","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ACTUATOR_MOTORS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ACTUATOR_MOTORS",""
"PX4-modules-47.5.5","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ACTUATOR_OUTPUTS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ACTUATOR_OUTPUTS",""
"PX4-modules-47.5.6","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ACTUATOR_SERVOS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ACTUATOR_SERVOS",""
"PX4-modules-47.5.7","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ACTUATOR_SERVOS_TRIM","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ACTUATOR_SERVOS_TRIM",""
"PX4-modules-47.5.8","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ACTUATOR_TEST","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ACTUATOR_TEST",""
"PX4-modules-47.5.9","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ADC_REPORT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ADC_REPORT",""
"PX4-modules-47.5.10","The ZENOH_PUBSUB may select ZENOH_PUBSUB_AIRSPEED","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_AIRSPEED",""
"PX4-modules-47.5.11","The ZENOH_PUBSUB may select ZENOH_PUBSUB_AIRSPEED_VALIDATED","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_AIRSPEED_VALIDATED",""
"PX4-modules-47.5.12","The ZENOH_PUBSUB may select ZENOH_PUBSUB_AIRSPEED_WIND","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_AIRSPEED_WIND",""
"PX4-modules-47.5.13","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ARMING_CHECK_REPLY","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ARMING_CHECK_REPLY",""
"PX4-modules-47.5.14","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ARMING_CHECK_REQUEST","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ARMING_CHECK_REQUEST",""
"PX4-modules-47.5.15","The ZENOH_PUBSUB may select ZENOH_PUBSUB_AUTOTUNE_ATTITUDE_CONTROL_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_AUTOTUNE_ATTITUDE_CONTROL_STATUS",""
"PX4-modules-47.5.16","The ZENOH_PUBSUB may select ZENOH_PUBSUB_BATTERY_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_BATTERY_STATUS",""
"PX4-modules-47.5.17","The ZENOH_PUBSUB may select ZENOH_PUBSUB_BUTTON_EVENT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_BUTTON_EVENT",""
"PX4-modules-47.5.18","The ZENOH_PUBSUB may select ZENOH_PUBSUB_CAMERA_CAPTURE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_CAMERA_CAPTURE",""
"PX4-modules-47.5.19","The ZENOH_PUBSUB may select ZENOH_PUBSUB_CAMERA_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_CAMERA_STATUS",""
"PX4-modules-47.5.20","The ZENOH_PUBSUB may select ZENOH_PUBSUB_CAMERA_TRIGGER","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_CAMERA_TRIGGER",""
"PX4-modules-47.5.21","The ZENOH_PUBSUB may select ZENOH_PUBSUB_CELLULAR_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_CELLULAR_STATUS",""
"PX4-modules-47.5.22","The ZENOH_PUBSUB may select ZENOH_PUBSUB_COLLISION_CONSTRAINTS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_COLLISION_CONSTRAINTS",""
"PX4-modules-47.5.23","The ZENOH_PUBSUB may select ZENOH_PUBSUB_COLLISION_REPORT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_COLLISION_REPORT",""
"PX4-modules-47.5.24","The ZENOH_PUBSUB may select ZENOH_PUBSUB_CONFIG_OVERRIDES","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_CONFIG_OVERRIDES",""
"PX4-modules-47.5.25","The ZENOH_PUBSUB may select ZENOH_PUBSUB_CONTROL_ALLOCATOR_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_CONTROL_ALLOCATOR_STATUS",""
"PX4-modules-47.5.26","The ZENOH_PUBSUB may select ZENOH_PUBSUB_CPULOAD","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_CPULOAD",""
"PX4-modules-47.5.27","The ZENOH_PUBSUB may select ZENOH_PUBSUB_DATAMAN_REQUEST","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_DATAMAN_REQUEST",""
"PX4-modules-47.5.28","The ZENOH_PUBSUB may select ZENOH_PUBSUB_DATAMAN_RESPONSE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_DATAMAN_RESPONSE",""
"PX4-modules-47.5.29","The ZENOH_PUBSUB may select ZENOH_PUBSUB_DEBUG_ARRAY","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_DEBUG_ARRAY",""
"PX4-modules-47.5.30","The ZENOH_PUBSUB may select ZENOH_PUBSUB_DEBUG_KEY_VALUE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_DEBUG_KEY_VALUE",""
"PX4-modules-47.5.31","The ZENOH_PUBSUB may select ZENOH_PUBSUB_DEBUG_VALUE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_DEBUG_VALUE",""
"PX4-modules-47.5.32","The ZENOH_PUBSUB may select ZENOH_PUBSUB_DEBUG_VECT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_DEBUG_VECT",""
"PX4-modules-47.5.33","The ZENOH_PUBSUB may select ZENOH_PUBSUB_DIFFERENTIAL_PRESSURE","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_DIFFERENTIAL_PRESSURE",""
"PX4-modules-47.5.34","The ZENOH_PUBSUB may select ZENOH_PUBSUB_DISTANCE_SENSOR","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_DISTANCE_SENSOR",""
"PX4-modules-47.5.35","The ZENOH_PUBSUB may select ZENOH_PUBSUB_EKF2_TIMESTAMPS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_EKF2_TIMESTAMPS",""
"PX4-modules-47.5.36","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ESC_REPORT","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ESC_REPORT",""
"PX4-modules-47.5.37","The ZENOH_PUBSUB may select ZENOH_PUBSUB_ESC_STATUS","R3","ZENOH_PUBSUB","ZENOH_PUBSUB_ESC_STATUS",""
